track_name,track_popularity,playlist_genre,duration_ms,track_album_release_year,track_album_release_month,feature,value
Caranguejo,25,latin,144019,2019,11,acousticness,0.0684
Quem Você Pensa Que É?,5,latin,210750,2019,3,acousticness,0.0744
Outro (Que É Você),33,latin,220223,2019,11,acousticness,0.894
Moça Do Vestido Molhado,23,latin,264440,2019,10,acousticness,0.688
Des Construção,31,latin,235117,2019,7,acousticness,0.746
Pense em Mim,44,latin,186322,2019,6,acousticness,0.227
Mundo Líquido,40,latin,212284,2019,4,acousticness,0.855
Perdoa,63,latin,222041,2019,3,acousticness,0.722
Ritual,34,latin,186932,2019,8,acousticness,0.106
Triângulos,29,latin,237972,2019,10,acousticness,0.901
Ovelha Negra,31,latin,197975,2019,8,acousticness,0.773
Louco e Divertido,31,latin,272320,2019,7,acousticness,0.539
Nada,25,latin,180521,2019,7,acousticness,0.832
Cara Nova (Microfonado Pocket Version),36,latin,188729,2019,11,acousticness,0.076
Das Estrelas,37,latin,259180,2019,1,acousticness,0.358
Escolheu a Pessoa Errada para Humilhar,50,latin,188930,2019,8,acousticness,0.691
Onda,45,latin,216000,2019,6,acousticness,0.142
No Amasso,16,latin,143915,2019,11,acousticness,0.0177
I Got Eyes (feat. TILI),48,latin,159693,2019,11,acousticness,0.0655
New Dream,44,latin,165391,2019,12,acousticness,0.0599
Coming Back,47,latin,226750,2019,11,acousticness,0.0139
Le Le Let Go,62,latin,160017,2019,12,acousticness,0.327
Never Letting Go,45,latin,183755,2019,12,acousticness,0.108
Nothing Like You,59,latin,139250,2019,12,acousticness,0.0868
Understand This,48,latin,187714,2019,12,acousticness,0.0706
Bored Games,42,latin,199508,2019,11,acousticness,0.109
Somewhere,59,latin,171979,2019,11,acousticness,0.0641
Get Along,49,latin,173447,2019,10,acousticness,0.147
Your Everything (Camero Edit),47,latin,220428,2019,11,acousticness,0.321
Waste the Time,42,latin,165000,2019,12,acousticness,0.247
Figured You Out,51,latin,184511,2019,11,acousticness,0.0618
Close to Me,43,latin,167438,2019,11,acousticness,0.0257
'74 - '75 (feat. Susan Tyler) - Radio Edit,51,latin,197000,2019,2,acousticness,0.185
Fool Myself (feat. Welms),47,latin,175996,2019,10,acousticness,0.214
Too Loud,45,latin,182987,2019,10,acousticness,0.148
By My Side,47,latin,149492,2019,8,acousticness,0.32
Make Me Choose,42,latin,190014,2019,11,acousticness,0.0387
Blind,43,latin,178909,2019,10,acousticness,0.399
We Got It All (feat. MPH),43,latin,166267,2019,5,acousticness,0.017
Globetrotter,50,latin,166299,2019,7,acousticness,0.0816
With You,42,latin,181707,2019,10,acousticness,0.0409
Wicked Game,46,latin,191186,2019,9,acousticness,0.00255
Love Does Make Sense,41,latin,179508,2019,9,acousticness,0.326
Miss You Everyday,57,latin,160373,2019,10,acousticness,0.0342
Radio Love,53,latin,169918,2019,9,acousticness,0.0248
So Sick,50,latin,180000,2019,8,acousticness,0.296
#Summerlovin,41,latin,204562,2019,6,acousticness,0.414
Paradise,44,latin,191625,2019,10,acousticness,0.0228
Vertigo - Radio Edit,49,latin,220364,2019,10,acousticness,0.47
One by One - Alle Farben Remix,54,latin,158867,2019,8,acousticness,0.184
Lookin' At You,42,latin,158400,2019,9,acousticness,0.0706
Look Away - Steve Void Remix,47,latin,159344,2019,8,acousticness,0.0395
Don't Know How,40,latin,195122,2019,8,acousticness,0.00807
New Lover,42,latin,184000,2019,7,acousticness,0.027
Netflix & Chill,39,latin,159947,2019,6,acousticness,0.182
Compass,41,latin,191750,2019,9,acousticness,0.196
Addicted,48,latin,182177,2019,8,acousticness,0.368
By Your Side,38,latin,163886,2019,5,acousticness,0.254
Ain't Nothing Like It,47,latin,166373,2019,3,acousticness,0.00942
Jolene,48,latin,178455,2019,6,acousticness,0.341
Bonnie & Clyde,50,latin,180296,2019,7,acousticness,0.487
Our Show,39,latin,159500,2019,8,acousticness,0.0431
Hola Señorita - Robin Schulz Remix,61,latin,175293,2019,7,acousticness,0.0153
Different Kind of Love,45,latin,186180,2019,6,acousticness,0.0895
A Place For Us (feat. Ynnox),60,latin,202560,2019,5,acousticness,0.216
Tattooed Heart,42,latin,186885,2019,6,acousticness,0.0118
Drinking Alone,39,latin,168211,2019,7,acousticness,0.483
Boomerang,37,latin,188911,2019,8,acousticness,0.0227
Comfort Zone,49,latin,180133,2019,5,acousticness,0.00252
Backfire,45,latin,184800,2019,12,acousticness,0.329
Like I Love You,35,latin,172443,2019,11,acousticness,0.428
For You,38,latin,183830,2019,4,acousticness,0.166
Hey,36,latin,162286,2019,8,acousticness,0.0489
Feelings,49,latin,163738,2019,3,acousticness,0.392
In The Morning,36,latin,198682,2019,7,acousticness,0.00195
Fv3K,39,latin,203000,2019,6,acousticness,0.0373
Over Me,33,latin,208945,2019,9,acousticness,0.308
Think About You,37,latin,156000,2019,9,acousticness,0.0484
Come Back,37,latin,194400,2019,3,acousticness,0.546
Luv With U,34,latin,194943,2019,6,acousticness,0.589
Night Shift,36,latin,193173,2019,6,acousticness,0.0353
Feelings - Jay Dixie Remix,35,latin,165415,2019,9,acousticness,0.633
Island,35,latin,185625,2019,8,acousticness,0.128
Up All Night,30,latin,204280,2019,7,acousticness,0.536
Honey,37,latin,133200,2019,8,acousticness,0.181
Running Wild,36,latin,195200,2019,7,acousticness,0.364
Feelings - KAJ Remix,32,latin,170467,2019,8,acousticness,0.228
Ride,31,latin,149478,2019,8,acousticness,0.482
One More Time,34,latin,185866,2019,6,acousticness,0.314
Hungover - Jay Fox Edit,29,latin,198104,2019,5,acousticness,0.11
Back To Me,36,latin,166542,2019,4,acousticness,0.115
Yellow Lights - Alex Grey Remix,35,latin,170256,2019,1,acousticness,0.00542
Let Me Go,29,latin,166400,2019,5,acousticness,0.229
Mine By Tomorrow,40,latin,152449,2019,5,acousticness,0.31
Like You Boy,28,latin,173714,2019,5,acousticness,0.175
Feelings - Spada Remix,40,latin,178121,2019,7,acousticness,0.0415
Get To Me,35,latin,211010,2019,5,acousticness,0.408
Trouble,27,latin,159677,2019,5,acousticness,0.0205
Muscle Memory,35,latin,168980,2019,5,acousticness,0.0785
What Do You Want,30,latin,170400,2019,3,acousticness,0.315
Kissing Mouths,35,latin,164819,2019,2,acousticness,0.131
Again Now,43,latin,162692,2019,1,acousticness,0.0396
Work For You,31,latin,150483,2019,1,acousticness,0.429
Know,30,latin,153375,2019,3,acousticness,0.202
Ojala Que Llueva Cafe,51,latin,253333,2019,7,acousticness,0.296
A Pedir Su Mano,54,latin,295280,2019,7,acousticness,0.313
Solo Te Quiero Conmigo,34,latin,180500,2019,12,acousticness,0.134
Por Causa da Bandida,23,latin,176089,2019,12,acousticness,0.48
La Falsa Cubana,14,latin,284000,2019,12,acousticness,0.464
No Llores,39,latin,240862,2019,12,acousticness,0.333
Se Faltar Estrelas,17,latin,166620,2019,12,acousticness,0.285
Buscando - A Mi Tierra,17,latin,293088,2019,12,acousticness,0.73
Merengue Que Aloca,29,latin,235515,2019,11,acousticness,0.0633
Dónde Están,54,latin,212555,2019,11,acousticness,0.365
Weekend,49,latin,228000,2019,11,acousticness,0.392
Detras De Ti,27,latin,156610,2019,12,acousticness,0.245
Desacatao - Remix,61,latin,277795,2019,11,acousticness,0.34
Déjalo,27,latin,253500,2019,11,acousticness,0.27
A Portarme Mal,42,latin,181765,2019,11,acousticness,0.144
Calma - Mambo Remix,43,latin,281707,2019,11,acousticness,0.337
Cara de Niño,42,latin,213060,2019,11,acousticness,0.584
La Peque,38,latin,219625,2019,11,acousticness,0.315
Abracadabra - Remix Los Hermanos Rosario,38,latin,267413,2019,11,acousticness,0.463
Una Mentira Más - Versión Salsa,32,latin,236437,2019,10,acousticness,0.194
Me Sacaste Del Llavero,36,latin,250125,2019,10,acousticness,0.194
De Los Besos Que Te Di,39,latin,222101,2019,10,acousticness,0.0629
Margarita,36,latin,194400,2019,10,acousticness,0.0519
Sabotaje,47,latin,209280,2019,10,acousticness,0.869
Maldita condena (feat. Colectivo Panamera),41,latin,215320,2019,9,acousticness,0.171
El Vacile,35,latin,222910,2019,11,acousticness,0.0445
Aquí Quién Manda Soy Yo!,30,latin,250973,2019,10,acousticness,0.0427
Tal y Como Estás,31,latin,208692,2019,9,acousticness,0.162
La Promesa,54,latin,184653,2019,11,acousticness,0.159
Pecado y Religión,36,latin,222231,2019,11,acousticness,0.587
gone,59,latin,121258,2019,4,acousticness,0.653
Lemon Wedge in the Sky,59,latin,131500,2019,4,acousticness,0.128
Duck in a Box,50,latin,140599,2019,6,acousticness,0.144
Jazzy Winter,60,latin,130923,2019,7,acousticness,0.1
Window Weather,42,latin,82143,2019,10,acousticness,0.029
Amazônia,41,latin,152250,2019,9,acousticness,0.742
Watersteps,41,latin,123333,2019,9,acousticness,0.134
Villas,51,latin,214140,2019,2,acousticness,0.475
Brick in the Wall,51,latin,140282,2019,4,acousticness,0.645
Nakama's Dance,48,latin,240667,2019,6,acousticness,0.0287
Scootaloo,56,latin,147110,2019,3,acousticness,0.36
Nataly's Portra,40,latin,84751,2019,1,acousticness,0.894
lovely day,3,latin,122540,2019,2,acousticness,0.615
Mixed Feelings,49,latin,216310,2019,7,acousticness,0.749
Hazy,40,latin,79736,2019,4,acousticness,0.68
Pearls,40,latin,83294,2019,7,acousticness,0.388
Shifting Skies,55,latin,128696,2019,5,acousticness,0.303
better days,40,latin,136709,2019,7,acousticness,0.909
LAX,40,latin,107865,2019,7,acousticness,0.651
bossa uh,50,latin,210058,2019,2,acousticness,0.474
sweet,3,latin,93000,2019,6,acousticness,0.89
Tropico,40,latin,138353,2019,7,acousticness,0.589
Nightfall by the Sea,50,latin,177485,2019,9,acousticness,0.47
Chill Waves & Wind in Leaves,57,latin,241375,2019,10,acousticness,0.594
Summer Rain,62,latin,152884,2019,10,acousticness,0.146
Suburban Forest Rain 2,57,latin,129000,2019,5,acousticness,0.0511
Forest Rain,75,latin,170000,2019,9,acousticness,0.902
Gentle Waves on Rocks,48,latin,290281,2019,10,acousticness,0.808
Forever Young,66,latin,201766,2019,5,acousticness,0.0369
Memories,52,latin,185510,2019,11,acousticness,0.209
Perfect (feat. Haris),74,latin,176517,2019,10,acousticness,0.0955
Mine [Revelries Remix],52,latin,172364,2019,12,acousticness,0.134
Gimme! Gimme! Gimme!,65,latin,187069,2019,11,acousticness,0.0151
California Dreamin',58,latin,192876,2019,11,acousticness,0.053
Ain't No Sunshine,50,latin,197288,2019,8,acousticness,0.0831
Here With Me,52,latin,216667,2019,7,acousticness,0.397
All Star,65,latin,151278,2019,8,acousticness,0.016
Moi Lolita (feat. OT),44,latin,174194,2019,7,acousticness,0.322
Rolling Stone (John Skyfield & ConKi Remix),46,latin,200394,2019,9,acousticness,0.191
Another Day in Paradise,53,latin,248193,2019,11,acousticness,0.00596
Dance Monkey,53,latin,161346,2019,12,acousticness,0.267
Fuck I'm Lonely,49,latin,183284,2019,9,acousticness,0.115
Senorita,48,latin,180000,2019,8,acousticness,0.0843
Ooh Girl (feat. A Boogie Wit da Hoodie),71,latin,168201,2019,8,acousticness,0.139
Made of Bones (Nightcall Remix),56,latin,182439,2019,11,acousticness,0.0595
San Francisco,51,latin,235161,2019,7,acousticness,0.114
Escape (The Piña Colada Song),40,latin,206400,2019,10,acousticness,0.284
It Will Feel,51,latin,194359,2019,9,acousticness,0.291
Expectations,49,latin,176609,2019,8,acousticness,0.0687
Waiting for You,48,latin,185143,2019,11,acousticness,0.0147
La Isla Bonita,51,latin,206389,2019,5,acousticness,0.102
Into the Sea,56,latin,186885,2019,5,acousticness,0.0477
Last Goodbye,49,latin,164870,2019,11,acousticness,0.241
Sunshine Reggae,17,latin,207115,2019,5,acousticness,0.289
Better Than This,35,latin,171259,2019,8,acousticness,0.134
Over My Shoulder,38,latin,220364,2019,6,acousticness,0.14
Higher,50,latin,164732,2019,12,acousticness,0.219
Praise You,56,latin,176923,2019,1,acousticness,0.023
We Got The World,45,latin,185156,2019,8,acousticness,0.205
I Heard It Through The Grapevine,39,latin,195484,2019,6,acousticness,0.00245
Since We Met,38,latin,189141,2019,12,acousticness,0.332
Every Breath You Take,39,latin,212500,2019,4,acousticness,0.305
Shotgun (Panski Remix),31,latin,170323,2019,8,acousticness,0.00696
You & I [Henri Purnell Remix],43,latin,208523,2019,3,acousticness,0.0675
Sucker,47,latin,172877,2019,4,acousticness,0.287
I Don't Care,31,latin,201818,2019,6,acousticness,0.146
California Dreamin',56,latin,245085,2019,10,acousticness,0.00339
Freak Like Me (feat. Melody Thornton),46,latin,200294,2019,10,acousticness,0.00901
Home to Your Love,46,latin,197561,2019,8,acousticness,0.0639
Lovefool,52,latin,175026,2019,10,acousticness,0.0252
"Money, Power",35,latin,188852,2019,12,acousticness,0.0915
Like Lovers Do,57,latin,154909,2019,11,acousticness,0.166
The Sun,48,latin,178448,2019,11,acousticness,0.236
Sunset Under Palms,48,latin,186667,2019,10,acousticness,0.0765
Meet You There,39,latin,157164,2019,11,acousticness,0.165
Heart Never Broke,49,latin,158806,2019,10,acousticness,0.217
Coming Home,36,latin,171500,2019,10,acousticness,0.0479
One Day,36,latin,201290,2019,11,acousticness,0.032
Back Around,43,latin,169180,2019,12,acousticness,0.00271
Getaway,62,latin,175429,2019,11,acousticness,0.0991
By My Side,57,latin,155217,2019,10,acousticness,0.35
Shot,47,latin,166316,2019,9,acousticness,0.117
Pure Shores,45,latin,175234,2019,8,acousticness,0.255
Please Don't Go,54,latin,180255,2019,5,acousticness,0.378
Something About You,52,latin,174946,2019,8,acousticness,0.0455
The Way,47,latin,155365,2019,9,acousticness,0.479
Show Me Love,47,latin,190470,2019,8,acousticness,0.114
Not With Me (feat. David Taylor),41,latin,198857,2019,10,acousticness,0.0191
Take Me Higher,35,latin,196634,2019,11,acousticness,0.0405
Just Stay,59,latin,155250,2019,9,acousticness,0.282
Orange Juice (feat. Youkii),46,latin,171453,2019,9,acousticness,0.301
Malibu Nights,50,latin,148000,2019,10,acousticness,0.268
Paradise,52,latin,166000,2019,9,acousticness,0.0943
Here Comes the Sun,52,latin,160000,2019,8,acousticness,0.105
Feel It,48,latin,150000,2019,11,acousticness,0.102
Times Like These,44,latin,164010,2019,7,acousticness,0.286
First Time Lovers,33,latin,157940,2019,7,acousticness,0.0587
Don't Forget,29,latin,140000,2019,9,acousticness,0.246
Alone with You,53,latin,153143,2019,8,acousticness,0.267
Strangers,51,latin,180000,2019,10,acousticness,0.00964
Whisper so Loud - Roxy Tones Remix,48,latin,178565,2019,7,acousticness,0.107
Stranger - Dualities Remix,32,latin,188908,2019,7,acousticness,0.274
Give Me Your Love - Diviners Remix,32,latin,206477,2019,4,acousticness,0.397
Shake The Tree,54,latin,184372,2019,1,acousticness,0.00215
Melody,46,latin,212727,2019,7,acousticness,0.392
Older Now - Meynberg Remix,32,latin,204000,2019,3,acousticness,0.12
Thankful,44,latin,173250,2019,6,acousticness,0.567
Without You,8,latin,183375,2019,4,acousticness,0.011
You're My Everything,38,latin,197760,2019,1,acousticness,0.0287
Time to Shine,33,latin,175750,2019,6,acousticness,0.0752
Turn You Down,52,latin,192571,2019,5,acousticness,0.023
Find You,8,latin,175731,2019,6,acousticness,0.0781
Sorry,33,latin,186481,2019,7,acousticness,0.103
Love Again,46,latin,174545,2019,6,acousticness,0.0393
Waiting for You,59,latin,152000,2019,6,acousticness,0.00529
Alright,46,latin,169821,2019,4,acousticness,0.171
Lose It All,52,latin,174613,2019,6,acousticness,0.63
Reality,32,latin,177818,2019,6,acousticness,0.35
Geronimo,37,latin,161982,2019,5,acousticness,0.25
Hit and Run,43,latin,172203,2019,5,acousticness,0.117
Safe and Sound,45,latin,202111,2019,3,acousticness,0.141
Back to Me,23,latin,158000,2019,4,acousticness,0.467
Dancing Through the Night,33,latin,160000,2019,2,acousticness,0.186
#Sádico,53,latin,344947,2019,6,acousticness,0.274
Diez Pasos Hacia Ti,52,latin,209652,2019,5,acousticness,0.899
La Ola,48,latin,203576,2019,5,acousticness,0.542
Hacerlo de Nuevo,46,latin,217899,2019,11,acousticness,0.228
Te Me Fuiste,28,latin,201720,2019,11,acousticness,0.561
Un Ratito,36,latin,173992,2019,7,acousticness,0.396
Seré Discreto,36,latin,211091,2019,11,acousticness,0.19
Cosita Dulce,31,latin,208369,2019,3,acousticness,0.289
Elis,19,latin,238313,2019,10,acousticness,0.231
Accidente,27,latin,265440,2019,11,acousticness,0.498
Lo Quiero Todo,63,latin,227099,2019,5,acousticness,0.308
No Estaba en Mis Planes,38,latin,162573,2019,4,acousticness,0.491
Nadie Más,17,latin,194844,2019,8,acousticness,0.753
El Rincón,48,latin,226573,2019,1,acousticness,0.764
Música Tropical,17,latin,161284,2019,7,acousticness,0.722
Dos 3,15,latin,175360,2019,5,acousticness,0.319
Mr. Tropical,16,latin,162911,2019,12,acousticness,0.0599
Choclo,15,latin,206955,2019,7,acousticness,0.518
Zipolite,16,latin,217553,2019,7,acousticness,0.322
Carta,16,latin,211445,2019,9,acousticness,0.38
Tabú,78,latin,179775,2019,11,acousticness,0.0366
Voy Por Ti,76,latin,212133,2019,11,acousticness,0.0276
BOTA FUEGO,77,latin,223187,2019,10,acousticness,0.234
Tanto,78,latin,220701,2019,10,acousticness,0.424
Sueño (con Pablo Alborán),71,latin,185484,2019,10,acousticness,0.356
Oye,81,latin,173021,2019,10,acousticness,0.447
Como Así (feat. CNCO),69,latin,184889,2019,11,acousticness,0.134
Loco,39,latin,207856,2019,8,acousticness,0.155
Subtítulos,72,latin,191613,2019,9,acousticness,0.701
DOSIS,73,latin,219189,2019,11,acousticness,0.149
¿Qué Ha Pasao'?,78,latin,198053,2019,10,acousticness,0.315
Enamórate De Alguien Más,77,latin,229107,2019,12,acousticness,0.466
Pegao,75,latin,204000,2019,10,acousticness,0.0787
Primer Avión,76,latin,183362,2019,10,acousticness,0.184
Qué Será,61,latin,193983,2019,11,acousticness,0.0948
Tequila,77,latin,159547,2019,11,acousticness,0.226
El Ciego,67,latin,170739,2019,10,acousticness,0.124
Detente,79,latin,181845,2019,11,acousticness,0.273
Polo A Tierra,69,latin,205560,2019,10,acousticness,0.2
Locos Dementes,65,latin,215962,2019,9,acousticness,0.291
No Ha Parado De Llover (with Sebastián Yatra),72,latin,245210,2019,11,acousticness,0.173
"Mitad Mentira, Mitad Verdad",64,latin,215759,2019,10,acousticness,0.0733
Carta a Cupido,61,latin,187512,2019,10,acousticness,0.0878
La Difícil,78,latin,158533,2019,12,acousticness,0.67
Haz Lo Que Quieras,67,latin,231644,2019,11,acousticness,0.2
A Tu Manera [CORBATA],67,latin,174545,2019,10,acousticness,0.0253
Primera Cita - Recorded at Electric Lady Studios NYC,55,latin,258938,2019,12,acousticness,0.708
Si por mi fuera,74,latin,208824,2019,10,acousticness,0.0269
Contigo Quiero Estar,47,latin,168000,2019,10,acousticness,0.0156
Aguardiente,65,latin,135320,2019,11,acousticness,0.0183
Hoy Se Me Olvida,49,latin,171020,2019,11,acousticness,0.0356
Así Así,71,latin,195492,2019,11,acousticness,0.0445
Tacones,52,latin,195136,2019,10,acousticness,0.371
Boomerang,46,latin,181046,2019,12,acousticness,0.221
Una Noche Más,62,latin,160933,2019,10,acousticness,0.0802
Mi Mejor Despedida,54,latin,195328,2019,10,acousticness,0.46
Japón,64,latin,146232,2019,12,acousticness,0.191
no importa,25,latin,152852,2019,11,acousticness,0.437
