track_name,track_popularity,playlist_genre,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,track_album_release_year,track_album_release_month
Non Stop Never Stop,43,latin,0.689,0.637,0.0411,0.153,0.898,0.0542,0.224,186618,2019,9
Someone You Loved - Madism Radio Mix,67,latin,0.713,0.638,0.0424,0.519,0.0,0.184,0.365,157172,2019,2
Beautiful,54,latin,0.722,0.777,0.0386,0.0318,0.0,0.0756,0.397,150000,2019,3
Discovery - Sunrise Mix,51,latin,0.688,0.782,0.029,0.091,1.03e-05,0.115,0.432,180000,2019,6
Young & Reckless,48,latin,0.805,0.694,0.0581,0.166,0.000116,0.109,0.611,190000,2019,1
I'm Going Like,55,latin,0.659,0.803,0.0368,0.0207,0.803,0.16,0.336,185681,2019,1
Sweat On Me,46,latin,0.633,0.8,0.0746,0.0203,0.0,0.0847,0.388,194495,2019,1
Breakfast In America,50,latin,0.77,0.758,0.0465,0.0385,0.0371,0.199,0.508,205861,2019,8
Gold,52,latin,0.721,0.703,0.0392,0.539,0.00016,0.142,0.539,181899,2019,1
Beautiful People (feat. Khalid) - NOTD Remix,66,latin,0.702,0.794,0.0562,0.00715,4.56e-05,0.11,0.37,162081,2019,7
Sun Is Shining,40,latin,0.717,0.773,0.0548,0.528,0.651,0.124,0.313,194025,2019,5
Walk Away,47,latin,0.585,0.847,0.127,0.131,0.000184,0.0997,0.261,164053,2019,7
Falling Like The Stars - Madism Remix,59,latin,0.567,0.444,0.0396,0.643,0.0,0.176,0.295,181827,2019,5
On The Streets of Dún Laoghaire - Boonz Remix,27,latin,0.621,0.451,0.0271,0.043,0.915,0.0873,0.392,194534,2019,5
Good Life,45,latin,0.833,0.666,0.043,0.0533,3.83e-05,0.121,0.568,190347,2019,7
Sun Comes Out,49,latin,0.598,0.931,0.0393,0.00781,0.32,0.127,0.394,175695,2019,5
Praying To A God - Melio Remix,43,latin,0.66,0.419,0.0457,0.197,0.0,0.117,0.208,213542,2019,3
Somebody Like Me (feat. ORKID),47,latin,0.692,0.724,0.0294,0.0277,0.000861,0.0852,0.534,196516,2019,3
Kinder Eyes (feat. Ryann),48,latin,0.774,0.582,0.261,0.0904,0.0,0.107,0.421,181899,2019,1
Lucky Ones,55,latin,0.694,0.665,0.0741,0.12,0.00013,0.1,0.0702,181760,2019,5
Get Out,46,latin,0.734,0.692,0.0672,0.0797,3.52e-06,0.103,0.344,150005,2019,8
Blinding Lights,65,latin,0.614,0.802,0.0327,0.167,0.000411,0.0833,0.479,130900,2019,8
Dancing In The Dark (feat. Christof Jeppsson),47,latin,0.699,0.724,0.0268,0.00696,7.2e-05,0.208,0.214,170594,2019,10
Don't Need Diamonds,40,latin,0.746,0.717,0.0438,0.00834,0.0,0.116,0.175,164885,2019,2
Moving On,33,latin,0.669,0.586,0.122,0.561,0.0,0.235,0.347,206494,2019,8
La Boca,80,latin,0.618,0.795,0.113,0.0655,0.0,0.309,0.76,206279,2019,5
Cristina (feat. Shelow Shaq),77,latin,0.861,0.599,0.246,0.183,0.0,0.0921,0.869,186893,2019,3
Te Olvidaré,67,latin,0.669,0.871,0.0671,0.0748,0.0,0.347,0.882,185415,2019,6
Pega Pega,65,latin,0.8,0.845,0.0574,0.124,1.13e-06,0.387,0.843,219600,2019,5
Con Mi Amiga,59,latin,0.672,0.723,0.0346,0.293,0.0,0.353,0.839,229945,2019,5
Mi Canción Perdida,46,latin,0.743,0.742,0.0305,0.477,3.13e-05,0.118,0.807,234500,2019,5
Me Hubieras Dicho,55,latin,0.746,0.588,0.044,0.689,0.0,0.105,0.787,217731,2019,8
Píntame,47,latin,0.799,0.827,0.0731,0.0904,0.00137,0.084,0.613,219831,2019,5
Lámpara Pa' Mis Pies,52,latin,0.72,0.878,0.0703,0.665,0.0,0.093,0.966,180267,2019,5
"Si Te Atreves - Canción Original De La Película ""Los Japón""",50,latin,0.676,0.652,0.11,0.285,0.0,0.107,0.867,164664,2019,5
Borinquen Bella (feat. Zion & Lennox),63,latin,0.794,0.731,0.0717,0.16,0.0,0.0871,0.449,224653,2019,4
Te Quedaste Solo,45,latin,0.876,0.738,0.0941,0.2,0.0,0.12,0.741,195867,2019,5
Bien Chevere,34,latin,0.758,0.957,0.0879,0.0428,0.000503,0.0578,0.871,216810,2019,5
Hookah & Sheridan's (Bachata Version),54,latin,0.813,0.638,0.0322,0.259,0.0,0.295,0.598,207273,2019,2
Contra La Pared,79,latin,0.828,0.588,0.118,0.0156,0.0,0.124,0.598,224681,2019,3
Celebration (feat. Ky-Mani Marley),61,latin,0.724,0.81,0.0381,0.108,0.000599,0.153,0.838,231933,2019,10
Contento,1,latin,0.54,0.85,0.0496,0.0145,0.000713,0.0925,0.333,218406,2019,6
Tu Amor Es Como Un Río,50,latin,0.861,0.654,0.0377,0.716,2.37e-06,0.111,0.759,227840,2019,5
Don Juan & Cupido,49,latin,0.792,0.715,0.0367,0.72,6.21e-05,0.12,0.872,230896,2019,5
Palm Beach,48,latin,0.848,0.541,0.0668,0.493,0.0,0.111,0.768,184907,2019,5
La China Medina,27,latin,0.789,0.908,0.0347,0.0354,2.41e-05,0.149,0.952,241355,2019,5
Sunday,28,latin,0.78,0.672,0.044,0.796,0.000388,0.094,0.838,141622,2019,5
Lluvia,28,latin,0.604,0.536,0.0293,0.535,0.00012,0.0763,0.461,321061,2019,5
Pa Los Files,27,latin,0.733,0.714,0.219,0.127,0.0,0.0899,0.844,205056,2019,5
Escolheu a Pessoa Errada (Acústico no Palhinha),40,latin,0.493,0.388,0.0407,0.917,0.0,0.106,0.243,232518,2019,12
AmarElo (Sample: Sujeito de Sorte - Belchior),61,latin,0.558,0.762,0.372,0.0344,2.19e-05,0.0277,0.535,321493,2019,6
Andar em Paz,44,latin,0.524,0.276,0.0782,0.64,0.0,0.202,0.499,215813,2019,12
Oração,48,latin,0.61,0.273,0.0323,0.811,9.72e-06,0.0841,0.141,239669,2019,11
Geminiana,63,latin,0.713,0.35,0.0821,0.351,0.0,0.228,0.503,164820,2019,11
Beijo Grego,33,latin,0.479,0.558,0.0869,0.844,0.18,0.0958,0.567,222907,2019,10
Oasis - Ao Vivo no Estúdio MangoLab,52,latin,0.66,0.491,0.0697,0.828,0.0,0.151,0.322,263640,2019,8
20ver,46,latin,0.809,0.696,0.0745,0.208,0.0,0.296,0.864,198101,2019,8
Calmô,55,latin,0.676,0.25,0.0335,0.333,0.0154,0.0634,0.44,254559,2019,3
Um Pôr do Sol Na Praia,64,latin,0.822,0.466,0.0407,0.284,0.00506,0.152,0.595,188416,2019,7
De Dentro do AP,37,latin,0.882,0.558,0.209,0.0643,0.0,0.0571,0.664,286625,2019,9
Presente - A COLORS SHOW,48,latin,0.719,0.438,0.0869,0.504,0.0115,0.119,0.338,295000,2019,12
Encaracolado,29,latin,0.871,0.43,0.0484,0.561,1.38e-05,0.0564,0.663,254000,2019,1
Cacto,34,latin,0.6,0.783,0.311,0.361,0.0,0.257,0.38,176144,2019,11
Só,34,latin,0.731,0.481,0.101,0.286,0.0397,0.091,0.488,203267,2019,12
Maria João,26,latin,0.653,0.641,0.0472,0.197,0.000245,0.177,0.696,213000,2019,11
Sem V.O.C.E,43,latin,0.769,0.61,0.0346,0.193,6.3e-06,0.0882,0.371,246032,2019,9
Banquete,41,latin,0.814,0.685,0.0753,0.423,0.0015,0.218,0.413,157964,2019,9
Sinastria,33,latin,0.752,0.655,0.0514,0.196,0.0,0.127,0.799,194180,2019,11
Volta,43,latin,0.461,0.472,0.0322,0.426,0.0259,0.121,0.188,237263,2019,5
Ficar Sem Você,34,latin,0.788,0.407,0.26,0.209,3.18e-06,0.288,0.506,192069,2019,8
Colo,34,latin,0.576,0.669,0.0423,0.185,0.0,0.106,0.568,197077,2019,5
Incendiário,35,latin,0.694,0.579,0.0721,0.586,0.0,0.214,0.788,108669,2019,8
Longe - Acústico,23,latin,0.434,0.22,0.0356,0.911,0.0,0.117,0.307,139429,2019,11
Louquinho,63,latin,0.718,0.562,0.0616,0.274,0.0,0.272,0.576,176556,2019,7
Caranguejo,25,latin,0.808,0.645,0.0512,0.0684,0.53,0.377,0.89,144019,2019,11
Quem Você Pensa Que É?,5,latin,0.788,0.764,0.0534,0.0744,1.72e-06,0.175,0.802,210750,2019,3
Outro (Que É Você),33,latin,0.458,0.374,0.0281,0.894,0.000471,0.281,0.248,220223,2019,11
Moça Do Vestido Molhado,23,latin,0.551,0.58,0.0609,0.688,0.000163,0.346,0.379,264440,2019,10
Des Construção,31,latin,0.674,0.569,0.12,0.746,9.1e-06,0.0836,0.321,235117,2019,7
Pense em Mim,44,latin,0.419,0.454,0.0536,0.227,0.0,0.158,0.396,186322,2019,6
Mundo Líquido,40,latin,0.558,0.258,0.0554,0.855,3.69e-06,0.102,0.256,212284,2019,4
Perdoa,63,latin,0.676,0.41,0.0734,0.722,0.0,0.144,0.62,222041,2019,3
Ritual,34,latin,0.767,0.599,0.0415,0.106,0.0,0.308,0.746,186932,2019,8
Triângulos,29,latin,0.47,0.379,0.045,0.901,0.00105,0.108,0.573,237972,2019,10
Ovelha Negra,31,latin,0.636,0.303,0.0338,0.773,0.0,0.116,0.134,197975,2019,8
Louco e Divertido,31,latin,0.672,0.504,0.0376,0.539,0.0445,0.111,0.613,272320,2019,7
Nada,25,latin,0.751,0.253,0.144,0.832,2.67e-06,0.0968,0.431,180521,2019,7
Cara Nova (Microfonado Pocket Version),36,latin,0.677,0.473,0.205,0.076,0.0,0.0825,0.546,188729,2019,11
Das Estrelas,37,latin,0.394,0.456,0.0414,0.358,0.000299,0.313,0.35,259180,2019,1
Escolheu a Pessoa Errada para Humilhar,50,latin,0.677,0.675,0.123,0.691,4.17e-06,0.504,0.58,188930,2019,8
Onda,45,latin,0.653,0.624,0.0367,0.142,1.55e-05,0.0997,0.562,216000,2019,6
No Amasso,16,latin,0.791,0.82,0.148,0.0177,2.82e-05,0.0859,0.857,143915,2019,11
I Got Eyes (feat. TILI),48,latin,0.712,0.818,0.0435,0.0655,0.0,0.132,0.808,159693,2019,11
New Dream,44,latin,0.762,0.785,0.0343,0.0599,0.0,0.107,0.674,165391,2019,12
Coming Back,47,latin,0.587,0.743,0.0366,0.0139,0.00017,0.333,0.256,226750,2019,11
Le Le Let Go,62,latin,0.742,0.727,0.0478,0.327,0.00435,0.382,0.689,160017,2019,12
Never Letting Go,45,latin,0.49,0.818,0.219,0.108,0.000129,0.142,0.0987,183755,2019,12
Nothing Like You,59,latin,0.646,0.692,0.0396,0.0868,0.000423,0.153,0.532,139250,2019,12
Understand This,48,latin,0.685,0.759,0.0728,0.0706,0.0,0.153,0.65,187714,2019,12
Bored Games,42,latin,0.84,0.588,0.0625,0.109,4.52e-05,0.0658,0.694,199508,2019,11
Somewhere,59,latin,0.721,0.836,0.0543,0.0641,0.0017,0.392,0.556,171979,2019,11
Get Along,49,latin,0.658,0.724,0.0493,0.147,0.0,0.0739,0.269,173447,2019,10
Your Everything (Camero Edit),47,latin,0.727,0.588,0.0288,0.321,0.0039,0.144,0.189,220428,2019,11
Waste the Time,42,latin,0.754,0.649,0.0468,0.247,3.3e-06,0.0414,0.133,165000,2019,12
Figured You Out,51,latin,0.765,0.714,0.0485,0.0618,0.0,0.111,0.363,184511,2019,11
Close to Me,43,latin,0.635,0.761,0.113,0.0257,2.04e-06,0.103,0.337,167438,2019,11
'74 - '75 (feat. Susan Tyler) - Radio Edit,51,latin,0.635,0.815,0.0351,0.185,0.000125,0.322,0.522,197000,2019,2
Fool Myself (feat. Welms),47,latin,0.54,0.49,0.0413,0.214,0.0,0.0991,0.379,175996,2019,10
Too Loud,45,latin,0.754,0.641,0.0318,0.148,1.68e-05,0.207,0.355,182987,2019,10
By My Side,47,latin,0.766,0.693,0.0465,0.32,0.0,0.267,0.53,149492,2019,8
Make Me Choose,42,latin,0.626,0.631,0.0265,0.0387,3e-06,0.067,0.148,190014,2019,11
Blind,43,latin,0.734,0.682,0.0417,0.399,8.08e-05,0.368,0.225,178909,2019,10
We Got It All (feat. MPH),43,latin,0.712,0.744,0.0447,0.017,1.25e-05,0.532,0.615,166267,2019,5
Globetrotter,50,latin,0.715,0.802,0.0298,0.0816,0.0,0.108,0.379,166299,2019,7
With You,42,latin,0.673,0.856,0.255,0.0409,0.0,0.458,0.453,181707,2019,10
Wicked Game,46,latin,0.66,0.833,0.0308,0.00255,0.00574,0.21,0.296,191186,2019,9
Love Does Make Sense,41,latin,0.824,0.563,0.038,0.326,0.000632,0.247,0.586,179508,2019,9
Miss You Everyday,57,latin,0.794,0.63,0.0324,0.0342,2.38e-05,0.234,0.441,160373,2019,10
Radio Love,53,latin,0.74,0.756,0.035,0.0248,0.000252,0.0664,0.46,169918,2019,9
So Sick,50,latin,0.647,0.75,0.0515,0.296,0.0,0.137,0.425,180000,2019,8
#Summerlovin,41,latin,0.819,0.62,0.0332,0.414,0.000273,0.283,0.695,204562,2019,6
Paradise,44,latin,0.724,0.741,0.031,0.0228,0.00025,0.0926,0.712,191625,2019,10
Vertigo - Radio Edit,49,latin,0.687,0.767,0.0349,0.47,0.0,0.188,0.325,220364,2019,10
One by One - Alle Farben Remix,54,latin,0.84,0.848,0.0347,0.184,1.6e-05,0.0681,0.897,158867,2019,8
Lookin' At You,42,latin,0.468,0.701,0.0489,0.0706,0.000394,0.112,0.801,158400,2019,9
Look Away - Steve Void Remix,47,latin,0.71,0.743,0.0424,0.0395,6.3e-05,0.109,0.468,159344,2019,8
Don't Know How,40,latin,0.622,0.838,0.0313,0.00807,0.0,0.167,0.164,195122,2019,8
New Lover,42,latin,0.68,0.828,0.0343,0.027,0.00882,0.221,0.452,184000,2019,7
Netflix & Chill,39,latin,0.794,0.723,0.071,0.182,0.0,0.0853,0.272,159947,2019,6
Compass,41,latin,0.641,0.635,0.0334,0.196,0.0,0.398,0.608,191750,2019,9
Addicted,48,latin,0.773,0.683,0.0693,0.368,1.24e-06,0.0852,0.722,182177,2019,8
By Your Side,38,latin,0.654,0.803,0.0544,0.254,0.000993,0.579,0.517,163886,2019,5
Ain't Nothing Like It,47,latin,0.657,0.873,0.036,0.00942,4.95e-05,0.545,0.44,166373,2019,3
Jolene,48,latin,0.631,0.576,0.0383,0.341,1.49e-05,0.212,0.334,178455,2019,6
Bonnie & Clyde,50,latin,0.73,0.648,0.111,0.487,3.1e-05,0.0843,0.493,180296,2019,7
Our Show,39,latin,0.731,0.516,0.0385,0.0431,1.77e-06,0.519,0.724,159500,2019,8
Hola Señorita - Robin Schulz Remix,61,latin,0.731,0.828,0.0914,0.0153,0.0,0.406,0.704,175293,2019,7
Different Kind of Love,45,latin,0.714,0.767,0.0971,0.0895,0.0,0.0573,0.64,186180,2019,6
A Place For Us (feat. Ynnox),60,latin,0.664,0.855,0.0983,0.216,0.0,0.0868,0.716,202560,2019,5
Tattooed Heart,42,latin,0.843,0.814,0.0437,0.0118,1.04e-06,0.0613,0.684,186885,2019,6
Drinking Alone,39,latin,0.699,0.526,0.0666,0.483,6.67e-06,0.116,0.554,168211,2019,7
Boomerang,37,latin,0.691,0.799,0.0821,0.0227,0.00344,0.11,0.392,188911,2019,8
Comfort Zone,49,latin,0.719,0.627,0.0311,0.00252,0.0536,0.262,0.567,180133,2019,5
Backfire,45,latin,0.806,0.491,0.0479,0.329,4.16e-06,0.189,0.847,184800,2019,12
Like I Love You,35,latin,0.732,0.669,0.0345,0.428,3.97e-06,0.0948,0.381,172443,2019,11
For You,38,latin,0.432,0.592,0.162,0.166,2.13e-06,0.194,0.608,183830,2019,4
Hey,36,latin,0.738,0.85,0.0778,0.0489,0.000966,0.106,0.218,162286,2019,8
Feelings,49,latin,0.818,0.575,0.0457,0.392,2.3e-05,0.118,0.384,163738,2019,3
In The Morning,36,latin,0.597,0.697,0.0396,0.00195,0.0,0.222,0.638,198682,2019,7
Fv3K,39,latin,0.72,0.489,0.0817,0.0373,0.00481,0.113,0.506,203000,2019,6
Over Me,33,latin,0.716,0.557,0.129,0.308,2.36e-06,0.156,0.435,208945,2019,9
Think About You,37,latin,0.758,0.836,0.054,0.0484,2.25e-06,0.145,0.444,156000,2019,9
Come Back,37,latin,0.469,0.676,0.175,0.546,1.48e-06,0.532,0.557,194400,2019,3
Luv With U,34,latin,0.734,0.612,0.0571,0.589,1.96e-06,0.0878,0.728,194943,2019,6
Night Shift,36,latin,0.726,0.841,0.0395,0.0353,0.00597,0.3,0.699,193173,2019,6
Feelings - Jay Dixie Remix,35,latin,0.766,0.661,0.211,0.633,0.0,0.0884,0.664,165415,2019,9
Island,35,latin,0.7,0.725,0.0559,0.128,0.0,0.0869,0.765,185625,2019,8
Up All Night,30,latin,0.469,0.586,0.29,0.536,0.0,0.113,0.603,204280,2019,7
Honey,37,latin,0.838,0.535,0.161,0.181,2.06e-05,0.105,0.666,133200,2019,8
Running Wild,36,latin,0.684,0.652,0.0508,0.364,0.00196,0.089,0.628,195200,2019,7
Feelings - KAJ Remix,32,latin,0.827,0.546,0.0855,0.228,0.0,0.105,0.655,170467,2019,8
Ride,31,latin,0.757,0.769,0.0583,0.482,0.0,0.113,0.453,149478,2019,8
One More Time,34,latin,0.775,0.699,0.106,0.314,5.88e-05,0.115,0.44,185866,2019,6
Hungover - Jay Fox Edit,29,latin,0.802,0.752,0.0594,0.11,0.0,0.176,0.69,198104,2019,5
Back To Me,36,latin,0.807,0.614,0.041,0.115,0.000522,0.126,0.482,166542,2019,4
Yellow Lights - Alex Grey Remix,35,latin,0.767,0.738,0.0405,0.00542,0.000502,0.226,0.271,170256,2019,1
Let Me Go,29,latin,0.703,0.723,0.0611,0.229,3.02e-06,0.0884,0.877,166400,2019,5
Mine By Tomorrow,40,latin,0.69,0.797,0.0334,0.31,0.0,0.382,0.733,152449,2019,5
Like You Boy,28,latin,0.81,0.541,0.0552,0.175,0.0,0.0691,0.701,173714,2019,5
Feelings - Spada Remix,40,latin,0.837,0.776,0.0617,0.0415,4.27e-06,0.236,0.466,178121,2019,7
Get To Me,35,latin,0.783,0.626,0.35,0.408,4.56e-06,0.3,0.709,211010,2019,5
Trouble,27,latin,0.647,0.94,0.0516,0.0205,2.82e-05,0.622,0.361,159677,2019,5
Muscle Memory,35,latin,0.803,0.511,0.038,0.0785,9.84e-05,0.102,0.309,168980,2019,5
What Do You Want,30,latin,0.714,0.818,0.0312,0.315,0.0,0.441,0.521,170400,2019,3
Kissing Mouths,35,latin,0.622,0.474,0.291,0.131,1.74e-06,0.164,0.543,164819,2019,2
Again Now,43,latin,0.723,0.622,0.0648,0.0396,0.0,0.161,0.128,162692,2019,1
Work For You,31,latin,0.642,0.803,0.0415,0.429,0.378,0.102,0.646,150483,2019,1
Know,30,latin,0.641,0.812,0.0567,0.202,0.0,0.265,0.534,153375,2019,3
Ojala Que Llueva Cafe,51,latin,0.582,0.807,0.0427,0.296,0.0,0.339,0.808,253333,2019,7
A Pedir Su Mano,54,latin,0.652,0.952,0.0844,0.313,0.000255,0.431,0.699,295280,2019,7
Solo Te Quiero Conmigo,34,latin,0.861,0.926,0.129,0.134,0.0,0.12,0.811,180500,2019,12
Por Causa da Bandida,23,latin,0.794,0.817,0.0312,0.48,0.0,0.123,0.61,176089,2019,12
La Falsa Cubana,14,latin,0.7,0.698,0.0341,0.464,0.0,0.293,0.886,284000,2019,12
No Llores,39,latin,0.699,0.873,0.058,0.333,2.49e-06,0.329,0.928,240862,2019,12
Se Faltar Estrelas,17,latin,0.762,0.775,0.0289,0.285,0.0,0.281,0.639,166620,2019,12
Buscando - A Mi Tierra,17,latin,0.809,0.564,0.0548,0.73,3.12e-06,0.0889,0.802,293088,2019,12
Merengue Que Aloca,29,latin,0.662,0.941,0.12,0.0633,1.6e-05,0.0812,0.963,235515,2019,11
Dónde Están,54,latin,0.866,0.776,0.0688,0.365,0.0,0.144,0.855,212555,2019,11
Weekend,49,latin,0.764,0.692,0.0394,0.392,6.47e-05,0.108,0.901,228000,2019,11
Detras De Ti,27,latin,0.876,0.643,0.101,0.245,6.97e-06,0.0645,0.752,156610,2019,12
Desacatao - Remix,61,latin,0.714,0.853,0.0434,0.34,0.0,0.0974,0.882,277795,2019,11
Déjalo,27,latin,0.722,0.787,0.098,0.27,0.000602,0.12,0.967,253500,2019,11
A Portarme Mal,42,latin,0.752,0.818,0.139,0.144,0.0,0.0893,0.69,181765,2019,11
Calma - Mambo Remix,43,latin,0.515,0.878,0.0583,0.337,1.08e-05,0.281,0.942,281707,2019,11
Cara de Niño,42,latin,0.703,0.884,0.038,0.584,0.0,0.0726,0.926,213060,2019,11
La Peque,38,latin,0.517,0.744,0.168,0.315,0.0,0.115,0.859,219625,2019,11
Abracadabra - Remix Los Hermanos Rosario,38,latin,0.851,0.846,0.177,0.463,0.000349,0.273,0.74,267413,2019,11
Una Mentira Más - Versión Salsa,32,latin,0.651,0.536,0.0381,0.194,8.93e-05,0.316,0.825,236437,2019,10
Me Sacaste Del Llavero,36,latin,0.85,0.748,0.0371,0.194,0.0,0.0764,0.961,250125,2019,10
De Los Besos Que Te Di,39,latin,0.778,0.79,0.0428,0.0629,0.0,0.0929,0.916,222101,2019,10
Margarita,36,latin,0.724,0.787,0.0573,0.0519,1.85e-06,0.0671,0.196,194400,2019,10
Sabotaje,47,latin,0.741,0.584,0.0343,0.869,3.3e-06,0.209,0.905,209280,2019,10
Maldita condena (feat. Colectivo Panamera),41,latin,0.853,0.809,0.0427,0.171,0.0,0.156,0.959,215320,2019,9
El Vacile,35,latin,0.783,0.803,0.0983,0.0445,9.9e-06,0.065,0.841,222910,2019,11
Aquí Quién Manda Soy Yo!,30,latin,0.772,0.704,0.0773,0.0427,0.000985,0.639,0.86,250973,2019,10
Tal y Como Estás,31,latin,0.779,0.838,0.0924,0.162,4.69e-05,0.0826,0.911,208692,2019,9
La Promesa,54,latin,0.62,0.865,0.0775,0.159,0.0,0.152,0.934,184653,2019,11
Pecado y Religión,36,latin,0.671,0.728,0.139,0.587,0.0,0.155,0.927,222231,2019,11
gone,59,latin,0.807,0.298,0.102,0.653,0.907,0.918,0.537,121258,2019,4
Lemon Wedge in the Sky,59,latin,0.73,0.781,0.0875,0.128,0.948,0.0794,0.694,131500,2019,4
Duck in a Box,50,latin,0.725,0.586,0.0629,0.144,0.87,0.123,0.531,140599,2019,6
Jazzy Winter,60,latin,0.902,0.487,0.0818,0.1,0.914,0.153,0.645,130923,2019,7
Window Weather,42,latin,0.752,0.393,0.102,0.029,0.927,0.126,0.797,82143,2019,10
Amazônia,41,latin,0.749,0.727,0.208,0.742,0.641,0.196,0.834,152250,2019,9
Watersteps,41,latin,0.777,0.393,0.216,0.134,0.818,0.361,0.358,123333,2019,9
Villas,51,latin,0.703,0.414,0.0561,0.475,0.765,0.103,0.137,214140,2019,2
Brick in the Wall,51,latin,0.77,0.607,0.0481,0.645,0.698,0.163,0.387,140282,2019,4
Nakama's Dance,48,latin,0.634,0.261,0.162,0.0287,0.828,0.174,0.501,240667,2019,6
Scootaloo,56,latin,0.731,0.424,0.259,0.36,0.000834,0.19,0.604,147110,2019,3
Nataly's Portra,40,latin,0.843,0.398,0.155,0.894,0.706,0.104,0.482,84751,2019,1
lovely day,3,latin,0.851,0.24,0.345,0.615,0.177,0.33,0.5,122540,2019,2
Mixed Feelings,49,latin,0.659,0.214,0.0537,0.749,0.911,0.132,0.377,216310,2019,7
Hazy,40,latin,0.768,0.164,0.0455,0.68,0.553,0.113,0.104,79736,2019,4
Pearls,40,latin,0.676,0.661,0.453,0.388,0.647,0.0799,0.677,83294,2019,7
Shifting Skies,55,latin,0.865,0.441,0.0736,0.303,0.902,0.158,0.437,128696,2019,5
better days,40,latin,0.58,0.315,0.0788,0.909,0.0265,0.161,0.424,136709,2019,7
LAX,40,latin,0.893,0.467,0.59,0.651,0.0333,0.129,0.918,107865,2019,7
bossa uh,50,latin,0.505,0.355,0.092,0.474,0.00471,0.0949,0.162,210058,2019,2
sweet,3,latin,0.755,0.383,0.526,0.89,0.457,0.129,0.333,93000,2019,6
Tropico,40,latin,0.617,0.514,0.104,0.589,0.299,0.27,0.295,138353,2019,7
Nightfall by the Sea,50,latin,0.228,0.999,0.0562,0.47,0.924,0.852,1e-05,177485,2019,9
Chill Waves & Wind in Leaves,57,latin,0.141,1.0,0.117,0.594,0.994,0.571,1e-05,241375,2019,10
Summer Rain,62,latin,0.166,0.716,0.0583,0.146,0.994,0.416,1e-05,152884,2019,10
Suburban Forest Rain 2,57,latin,0.14,0.96,0.0582,0.0511,0.000119,0.431,0.0223,129000,2019,5
Forest Rain,75,latin,0.0771,1.0,0.0508,0.902,0.613,0.845,1e-05,170000,2019,9
Gentle Waves on Rocks,48,latin,0.287,0.999,0.2,0.808,0.971,0.772,0.0139,290281,2019,10
Forever Young,66,latin,0.594,0.725,0.0293,0.0369,1.13e-05,0.237,0.572,201766,2019,5
Memories,52,latin,0.801,0.549,0.0436,0.209,0.00013,0.119,0.659,185510,2019,11
Perfect (feat. Haris),74,latin,0.751,0.657,0.0989,0.0955,0.0,0.0945,0.532,176517,2019,10
Mine [Revelries Remix],52,latin,0.739,0.879,0.118,0.134,3.19e-06,0.088,0.699,172364,2019,12
Gimme! Gimme! Gimme!,65,latin,0.621,0.748,0.058,0.0151,0.016,0.0729,0.417,187069,2019,11
California Dreamin',58,latin,0.733,0.811,0.038,0.053,2.3e-05,0.128,0.373,192876,2019,11
Ain't No Sunshine,50,latin,0.837,0.616,0.0417,0.0831,0.0108,0.0962,0.604,197288,2019,8
Here With Me,52,latin,0.593,0.639,0.0433,0.397,6.55e-06,0.336,0.223,216667,2019,7
All Star,65,latin,0.66,0.852,0.0378,0.016,0.0,0.203,0.594,151278,2019,8
Moi Lolita (feat. OT),44,latin,0.76,0.765,0.095,0.322,8.6e-06,0.098,0.603,174194,2019,7
Rolling Stone (John Skyfield & ConKi Remix),46,latin,0.669,0.81,0.0572,0.191,0.0,0.0951,0.689,200394,2019,9
Another Day in Paradise,53,latin,0.709,0.777,0.0359,0.00596,1.65e-05,0.324,0.253,248193,2019,11
Dance Monkey,53,latin,0.83,0.783,0.0981,0.267,0.00111,0.0818,0.649,161346,2019,12
Fuck I'm Lonely,49,latin,0.725,0.824,0.092,0.115,0.00196,0.0688,0.612,183284,2019,9
Senorita,48,latin,0.664,0.509,0.0367,0.0843,1.85e-05,0.33,0.347,180000,2019,8
Ooh Girl (feat. A Boogie Wit da Hoodie),71,latin,0.726,0.781,0.0525,0.139,0.0,0.274,0.579,168201,2019,8
Made of Bones (Nightcall Remix),56,latin,0.731,0.659,0.0268,0.0595,3.56e-06,0.462,0.709,182439,2019,11
San Francisco,51,latin,0.711,0.722,0.037,0.114,0.405,0.497,0.2,235161,2019,7
Escape (The Piña Colada Song),40,latin,0.643,0.774,0.0343,0.284,3.14e-06,0.182,0.825,206400,2019,10
It Will Feel,51,latin,0.719,0.653,0.0254,0.291,0.00018,0.121,0.438,194359,2019,9
Expectations,49,latin,0.714,0.761,0.0798,0.0687,1.59e-06,0.197,0.388,176609,2019,8
Waiting for You,48,latin,0.722,0.724,0.0343,0.0147,0.0,0.0709,0.377,185143,2019,11
La Isla Bonita,51,latin,0.733,0.86,0.12,0.102,2.76e-05,0.116,0.599,206389,2019,5
Into the Sea,56,latin,0.643,0.569,0.0336,0.0477,0.0,0.253,0.263,186885,2019,5
Last Goodbye,49,latin,0.705,0.644,0.0362,0.241,0.0,0.155,0.521,164870,2019,11
Sunshine Reggae,17,latin,0.648,0.888,0.0578,0.289,0.0,0.127,0.767,207115,2019,5
Better Than This,35,latin,0.621,0.648,0.0435,0.134,0.0,0.0923,0.485,171259,2019,8
Over My Shoulder,38,latin,0.626,0.835,0.0316,0.14,2.92e-06,0.365,0.41,220364,2019,6
